aid,author,era,nid,rank,rank_date,tags,title,vip_date,word_count,xx,yc
4416840,令歌,架空历史,7150627,26,2023-02-22,"生子,情有独钟,女强",惹人怜爱的夫郎（女尊）,2023-02-19,8.68万,女尊,原创
3227035,顾九遥,幻想未来,5004702,27,2023-02-22,"豪门世家,甜文,穿书,爽文",皇太子他又在自我攻略,2023-02-19,15.87万,纯爱,原创
822263,琴寒烟,幻想未来,4930466,28,2023-02-22,"幻想空间,科幻,末世,未来架空",穿成一条座头鲸,2023-02-19,8.43万,言情,原创
3096412,小琉,幻想未来,5069427,29,2023-02-22,"异能,末世,爽文",这个玩家太离谱了,2023-02-19,8.83万,言情,原创
4568429,给我一把剑,近代现代,7577902,3,2023-02-14,"幻想空间,娱乐圈,爽文",所有毛绒绒都喜欢我[娱乐圈],2023-02-11,10.05万,言情,原创
1336119,山有嘉卉,近代现代,5901547,4,2023-02-14,"情有独钟,天作之合,励志人生",小红豆,2023-02-11,10.29万,言情,原创
3113878,风析木,架空历史,4889782,5,2023-02-14,"强强,年下,欢喜冤家,相爱相杀",本公公独霸后宫,2023-02-11,9.49万,纯爱,原创
5138647,无倦河山,架空历史,7538841,6,2023-02-14,"情有独钟,仙侠修真,甜文,东方玄幻",苗疆少主早死的白月光,2023-02-11,9.95万,言情,原创
2221234,疯语人,近代现代,7659160,7,2023-02-14,"英美衍生,天作之合,穿越时空,超级英雄",如何避免成为罗宾鸟[综英美],2023-02-11,8.67万,纯爱,衍生
2277172,炉香微醺,古色古香,6796516,8,2023-02-14,"随身空间,历史衍生,甜文,爽文",我在大秦解锁全he,2023-02-11,8.9万,言情,衍生
4129069,小山亭,古色古香,6453418,9,2023-02-14,"生子,女配,甜文",我养大了三只反派崽崽,2023-02-11,8.54万,言情,原创
4581409,陌凉笙,近代现代,7409560,10,2023-02-14,"综漫,黑篮,系统,咒回",绑定隐藏成就游戏系统后,2023-02-11,11.14万,无CP,衍生
819114,梦廊雨,近代现代,7040624,18,2023-02-23,"恐怖,女强,无限流,爽文",我全家都穿进了无限游戏,2023-02-20,7.23万,言情,原创
4507897,逐月少女A,幻想未来,6600173,19,2023-02-23,"强强,重生,末世,爽文",救世主他又凶又美［重生］,2023-02-20,8.94万,纯爱,原创
1997854,绯色世家,幻想未来,6994132,1,2023-02-06,"系统,快穿,穿书,萌宠",每次都穿成动物幼崽[快穿],2023-02-03,8.97万,纯爱,原创
2637777,柒曲,近代现代,6364071,2,2023-02-06,"情有独钟,竞技,重生,甜文",你是不是喜欢我,2023-02-03,10.11万,纯爱,原创
48075,颜凉雨,近代现代,6750244,1,2023-02-07,无限流,从盒而来,2023-02-04,9.12万,纯爱,原创
2004165,禁庭春昼,近代现代,7032718,2,2023-02-07,"都市情缘,天作之合,婚恋,甜文",和孟律师结婚之后,2023-02-04,8.75万,纯爱,原创
2748630,兔子店长,近代现代,6635220,3,2023-02-07,"综漫,强强,少年漫,柯南",论坛暴言成真后,2023-02-04,9.8万,纯爱,衍生
1556351,冬溥,幻想未来,7482425,4,2023-02-07,"强强,破镜重圆,机甲,星际",少将，您认错人了。,2023-02-04,12.34万,纯爱,原创
913789,木木梧桐桐,近代现代,6466469,5,2023-02-07,"综漫,少女漫,少年漫,咒回",这位同学明明超强却过分沙雕,2023-02-04,9.8万,言情,衍生
4580933,终欢,幻想未来,7375276,1,2023-02-05,"强强,重生,星际,爽文",太子殿下他盛世美颜（重生）,2023-02-02,12万,纯爱,原创
2441501,扶桑知我,架空历史,7543265,2,2023-02-05,"情有独钟,破镜重圆,仙侠修真,东方玄幻",我被亲自养大的魔尊一箭穿心了,2023-02-02,13.87万,言情,原创
3041486,喜欢柠檬的柚子,幻想未来,4816601,3,2023-02-05,"情有独钟,前世今生,甜文,快穿",偏宠反派小可怜[快穿],2023-02-02,12.24万,纯爱,原创
1772834,杏逐桃,近代现代,2982492,4,2023-02-05,"情有独钟,娱乐圈,甜文,直播",在恋综摆烂的我成了顶流,2023-02-02,13.43万,纯爱,原创
4574623,今天一定早睡早起,近代现代,7663379,5,2023-02-05,"年下,娱乐圈,古穿今,甜文",在娃综办太学后我爆红了,2023-02-02,10.82万,纯爱,原创
883820,岫夕,架空历史,4726023,6,2023-02-05,"海贼王,少年漫,游戏网游,大冒险",开局捶死了一只天龙人,2023-02-02,10.95万,言情,衍生
3385970,李玫瑰,幻想未来,6519574,7,2023-02-05,"穿越时空,系统,未来架空,爽文",我在异界写文再现华夏文明,2023-02-02,17.33万,纯爱,原创
3955193,鱼水水水,幻想未来,6390330,8,2023-02-05,"娱乐圈,相爱相杀,打脸,甜文",失忆后白月光她沦陷了,2023-02-02,10.28万,百合,原创
2163331,珊瑚与夏天,架空历史,6362177,4,2023-02-13,"穿越时空,甜文,爽文",真千金和反派首辅HE了,2023-02-10,9.38万,言情,原创
2081904,楼孤,架空历史,5261714,5,2023-02-26,"情有独钟,穿越时空,甜文,快穿",喵太子抢夫记[快穿],2023-02-23,9.21万,纯爱,原创
2471600,灰纹理,幻想未来,5676146,19,2023-02-20,"网王,综漫,天之骄子,爽文",狐仙候补仁王君,2023-02-17,12.93万,无CP,衍生
4801208,半夏微胖,近代现代,7628271,20,2023-02-20,"欢喜冤家,阴差阳错,古穿今,成长",大力公主在民国,2023-02-17,8.12万,言情,原创
4794037,灰白菜菜,架空历史,7189679,21,2023-02-20,"红楼梦,随身空间,穿越时空,种田文",[红楼]贾琏夫妇求生日常,2023-02-17,13.62万,言情,衍生
4204916,酒尔呀,近代现代,7759622,22,2023-02-20,"都市情缘,情有独钟,因缘邂逅,励志人生",恋爱吧，就现在,2023-02-17,7.05万,言情,原创
117014,淡樱,近代现代,4852000,23,2023-02-20,"豪门世家,情有独钟,甜文",月亮指令,2023-02-17,6.98万,言情,原创
5356995,浮见月,幻想未来,7647963,24,2023-02-20,"强强,游戏网游,爽文,直播",游戏主播竟是联邦神狙[全息],2023-02-17,14.33万,纯爱,原创
757095,牛尔尔,近代现代,4343866,25,2023-02-20,"情有独钟,因缘邂逅,恋爱合约,甜文",玫瑰与红烧肉,2023-02-17,7.97万,百合,原创
2353957,惘若,近代现代,7547073,26,2023-02-20,都市情缘,纸婚,2023-02-17,7.28万,言情,原创
4515609,桃味大福,近代现代,6943886,27,2023-02-20,"综漫,青梅竹马,少年漫,柯南",和景光贴贴,2023-02-17,8.99万,言情,衍生
2650110,是如,幻想未来,4462865,28,2023-02-20,"星际,网红,直播,萌宠",我靠直播养主人,2023-02-17,8.85万,纯爱,原创
2256661,季七欢,幻想未来,6787182,29,2023-02-20,"女强,美食,星际,爽文",我在怪物巢穴干饭,2023-02-17,5.79万,言情,原创
3443782,陈年烈酒,架空历史,7115986,30,2023-02-20,"穿越时空,甜文,爽文",别救我！我要回家！,2023-02-17,8.85万,言情,原创
3137978,百里合气,架空历史,6196562,31,2023-02-20,"仙侠修真,系统,穿书",穿成战五渣后整个宗门都开始内卷了,2023-02-17,8.09万,百合,原创
2701708,昼眠梦君,幻想未来,6517895,5,2023-02-18,"幻想空间,爽文,直播,校园",开学第一天全校穿越,2023-02-15,10.92万,纯爱,原创
2345639,绿白黑,近代现代,3980267,6,2023-02-18,"强强,竞技,爽文,升级流",绝对巨星[足球],2023-02-15,9.86万,纯爱,衍生
4530410,淮青山,近代现代,7282235,7,2023-02-18,"豪门世家,甜文,快穿,爽文",从今天开始不做渣女[快穿],2023-02-15,8.87万,百合,原创
1985670,苏昔,架空历史,6637561,8,2023-02-18,"穿越时空,爽文,东方玄幻",打造修仙界第一世家,2023-02-15,9.57万,言情,原创
1575589,季阅,近代现代,5856767,9,2023-02-18,"都市情缘,豪门世家",晚九朝五,2023-02-15,9.04万,纯爱,原创
3113570,三花喵,架空历史,7318444,10,2023-02-18,"强强,仙侠修真,爽文",全家大佬我养老,2023-02-15,8.87万,言情,原创
3852685,喃喃果,架空历史,5783100,11,2023-02-18,"爱情战争,天作之合,甜文",簪我长安花,2023-02-15,9.02万,言情,原创
4379498,禅酒,幻想未来,6496774,12,2023-02-18,"强强,幻想空间,甜文,穿书",绿茶受他分化成了顶级A,2023-02-15,9.7万,纯爱,原创
2591484,刘南南,近代现代,7583495,13,2023-02-18,"欢喜冤家,娱乐圈,都市异闻",顶流兄妹靠“撕逼”在综艺爆红,2023-02-15,6.14万,言情,原创
3434355,山海曲,近代现代,7132617,18,2023-02-24,"科幻,少年漫,游戏网游,文野",首领宰被我顶号上线了,2023-02-21,11.27万,纯爱,衍生
3816957,寒光里,近代现代,6396093,2,2023-02-11,"情有独钟,欢喜冤家,励志人生,甜文",关于邻居是公主病这件事情，我无可奉告,2023-02-08,7.75万,言情,原创
2527507,天韵五歌,近代现代,6181790,3,2023-02-11,"重生,爽文,升级流,萌宠",警犬,2023-02-08,10.17万,无CP,原创
3149202,酥鲫鱼,架空历史,5344889,4,2023-02-11,"天作之合,甜文,穿书,爽文",穿成反派帝王的锦鲤后（穿书）,2023-02-08,10.02万,纯爱,原创
4419916,什司,幻想未来,6816177,5,2023-02-11,"系统,甜文,快穿,穿书",反派改拿恋爱剧本[快穿],2023-02-08,9.48万,纯爱,原创
3243874,轻阖,近代现代,6515180,2,2023-02-10,"网王,综漫,美食,甜文",谈恋爱不如做饭,2023-02-07,8.95万,言情,衍生
5142907,兑水喝可乐,近代现代,7542006,3,2023-02-10,"娱乐圈,女配,甜文,穿书",带着半个脑子上恋综,2023-02-07,8.17万,言情,原创
2507220,云術,幻想未来,4756633,4,2023-02-10,"情有独钟,甜文,成长",离婚后被顶级A求婚了,2023-02-07,11.07万,纯爱,原创
5368628,瀛洲玉羽,古色古香,7664185,5,2023-02-10,"清穿,宫廷侯爵,美食,爽文",清穿之龙楼凤阙,2023-02-07,14.98万,言情,原创
4597276,十肆兜,近代现代,6715980,6,2023-02-10,"穿越时空,甜文",魔法亲妈，综艺爆火,2023-02-07,5.35万,言情,原创
3985004,君见月,架空历史,6096968,7,2023-02-10,"强强,灵异神怪,甜文,古典名著",[西游]穿成如意金箍棒,2023-02-07,8.31万,纯爱,衍生
2870284,锦桑桑,近代现代,6395338,3,2023-02-09,"打脸,穿书,爽文,复仇虐渣",满级卷王退休后教书爆红,2023-02-06,6.54万,言情,原创
4340030,舒月清,近代现代,6660222,4,2023-02-09,"业界精英,励志人生",寡王一路硕博,2023-02-06,6.82万,言情,原创
4838990,柒阁,架空历史,7704664,5,2023-02-09,"幻想空间,甜文,成长,大冒险",[原神]在提瓦特当恶女的那些年,2023-02-06,8.26万,言情,衍生
4418425,浮生假面,近代现代,7412060,6,2023-02-09,"豪门世家,娱乐圈,婚恋,甜文",作精美人和大佬隐婚后爆火了,2023-02-06,8.34万,纯爱,原创
2620471,乔迹,近代现代,6401002,7,2023-02-09,"天之骄子,业界精英,励志人生",月光轰鸣,2023-02-06,6.7万,言情,原创
1007420,笑佳人,近代现代,7707127,1,2023-02-04,"都市情缘,天之骄子,甜文",相亲对象他长得很凶,2023-02-01,12.31万,言情,原创
3148497,灵默笙,古色古香,7667857,1,2023-02-03,"清穿,历史衍生,网红,直播",我的直播通清朝,2023-01-31,9.89万,无CP,衍生
1696280,壶鱼辣椒,幻想未来,6344745,2,2023-02-03,"幻想空间,升级流",神降（全息）,2023-01-31,9.91万,纯爱,原创
1244473,月照懒人,近代现代,6525331,3,2023-02-03,"甜文,现代架空,直播,萌宠",所有毛茸茸都爱我,2023-01-31,9.38万,纯爱,原创
4393776,胭脂戏鱼,幻想未来,6870305,4,2023-02-03,"情有独钟,天作之合,重生,穿书",反派雄虫提不起劲,2023-01-31,9.01万,纯爱,原创
1052809,小狐昔里,近代现代,7309018,5,2023-02-03,"业界精英,系统,快穿,爽文",位面酒肆,2023-01-31,8.91万,无CP,原创
1699879,千葱一沫,近代现代,4897246,6,2023-02-03,"娱乐圈,日韩,系统,快穿",你的愿望我收下了[快穿],2023-01-31,9.25万,言情,衍生
2706599,楚缘君,幻想未来,4617173,1,2023-02-02,"幻想空间,情有独钟,系统,快穿",被404系统绑定后（快穿）,2023-01-30,8.65万,纯爱,原创
439651,风醒落,架空历史,4222162,2,2023-02-02,"灵异神怪,穿越时空,东方玄幻,经商",怪异真的只想开店,2023-01-30,9.78万,无CP,原创
3723388,鹿鸠,幻想未来,6934374,3,2023-02-02,"幻想空间,异能,系统,未来架空",我的马甲都奉我为神明,2023-01-30,9.11万,纯爱,原创
1685206,星海游,近代现代,4122868,4,2023-02-02,"生子,破镜重圆,娱乐圈,甜文",上娃综后，发现初恋带着我的崽,2023-01-30,8.62万,纯爱,原创
4448394,撞春,近代现代,7299742,5,2023-02-02,"幻想空间,甜文,快穿,穿书",当小说路人甲过于美貌,2023-01-30,6.11万,言情,原创
3499067,影入青衣,近代现代,6932814,7,2023-02-17,"年下,娱乐圈,系统,爽文",快穿归来后我靠非遗爆红了,2023-02-14,9.56万,纯爱,原创
2369476,轻予,近代现代,7586885,8,2023-02-17,"时代奇缘,甜文,爽文",退圈后，我靠职场综艺火爆全网,2023-02-14,7.94万,言情,原创
4399759,陈免免,近代现代,7383264,8,2023-02-08,"校园,异想天开",我们F4好像要完蛋了,2023-02-05,8.61万,无CP,原创
5392306,飞天花卷,近代现代,7699281,9,2023-02-08,都市情缘,冷潮,2023-02-05,17.25万,言情,原创
3895314,周晚欲,近代现代,6336778,10,2023-02-08,"情有独钟,恋爱合约,婚恋,甜文",风月难扯,2023-02-05,7.21万,言情,原创
2497427,寒土,近代现代,4824518,11,2023-02-08,"种田文,美食,穿书,爽文",退圈后我成了国宝级厨神[穿书],2023-02-05,9.53万,言情,原创
2137702,一钱,近代现代,3404187,12,2023-02-08,"都市情缘,穿越时空,娱乐圈,甜文",娃综，职业生涯的巅峰,2023-02-05,25.38万,纯爱,原创
611145,鬼丑,近代现代,7711840,13,2023-02-08,"生子,幻想空间,情有独钟,虐恋情深",真的爱你,2023-02-05,8.3万,纯爱,原创
3781470,四二三一,近代现代,7510546,14,2023-02-08,"阴差阳错,游戏网游,系统,咒回",谁能从诅咒中将她夺走,2023-02-05,9.4万,言情,衍生
3775802,灯火荧煌,幻想未来,6883149,9,2023-02-12,江湖恩怨,这世界突然就变成了低武,2023-02-09,8.95万,言情,原创
5344915,清酒加冰,近代现代,7632097,10,2023-02-12,"年下,情有独钟,因缘邂逅,娱乐圈",傲娇御姐的直球攻略,2023-02-09,15.54万,百合,原创
3907789,笙小,近代现代,7392057,11,2023-02-12,"综漫,家教,文野,咒回",失忆NPC可以成为白月光吗,2023-02-09,9.25万,纯爱,衍生
2616659,范月台,近代现代,7392749,12,2023-02-12,"都市情缘,破镜重圆,爱情战争,婚恋",爱妻若神明,2023-02-09,8.6万,言情,原创
2413705,二月初九,近代现代,3998410,8,2023-02-21,"灵异神怪,无限流,直播,校园",我在无限大学佛系求生,2023-02-18,8.07万,纯爱,原创
3102358,桔柚子,近代现代,4977799,9,2023-02-21,"英美衍生,西方罗曼,游戏网游,超级英雄",[综英美]救世主模拟器,2023-02-18,8.73万,纯爱,衍生
2441433,黑皮犬,近代现代,4123344,6,2023-02-19,"打脸,穿书",乱世奶嗝受,2023-02-16,9.13万,纯爱,原创
1624015,狐狸不归,近代现代,6279001,7,2023-02-19,"幻想空间,豪门世家,情有独钟,因缘邂逅",秘密花园,2023-02-16,9.37万,纯爱,原创
2678673,一如恰,架空历史,6774929,8,2023-02-19,"情有独钟,仙侠修真,甜文,穿书",尊上他又在寻欢作乐[穿书],2023-02-16,9.03万,纯爱,原创
1124503,桃花引,近代现代,7433172,9,2023-02-19,"甜文,穿书,爽文",穿书后我被豪门大佬娇宠了,2023-02-16,6.59万,言情,原创
3730164,终晚夏,近代现代,6432748,10,2023-02-19,"情有独钟,娱乐圈,甜文,爽文",我真没想在恋综当万人迷,2023-02-16,10.79万,纯爱,原创
1835637,荔芒,近代现代,6685735,11,2023-02-19,"年下,都市情缘,情有独钟,甜文",暧昧陷阱,2023-02-16,7.78万,百合,原创
2246150,折星辰,近代现代,5123072,12,2023-02-19,励志人生,娇吻,2023-02-16,6.38万,言情,原创
3382750,潜寐,近代现代,6219237,13,2023-02-19,"年下,重生,穿书",炮灰死后成了女主的白月光。,2023-02-16,9.31万,百合,原创
5320458,黄金厚蛋烧,近代现代,7738787,14,2023-02-19,"近水楼台,穿越时空,游戏网游,现代架空",[原神]大风纪官今天也很生气,2023-02-16,8.33万,言情,衍生
2630406,沉墨歌,近代现代,5325192,26,2023-02-27,"因缘邂逅,重生,相爱相杀,现代架空",重生后俩千金崩了人设,2023-02-24,7.61万,百合,原创
5121356,二曰桐柏,近代现代,7333266,27,2023-02-27,"娱乐圈,异能,打脸,穿书",惊！豪门弃妇竟带老公上恋综[穿书],2023-02-24,12.89万,言情,原创
3882511,百蓝锁,幻想未来,5884748,28,2023-02-27,,不寻常日记[无限],2023-02-24,9.39万,言情,原创
2173094,炎火一夏,幻想未来,6121191,29,2023-02-27,"无限流,系统,爽文,升级流",我在诡异世界里成神[无限],2023-02-24,8.25万,言情,原创
3789935,犹姜,幻想未来,6409724,30,2023-02-27,"生子,幻想空间,情有独钟,破镜重圆",分化为o后，我带球跑了,2023-02-24,22.42万,纯爱,原创
2811884,卫十七,近代现代,6471780,31,2023-02-27,"打脸,励志人生,爽文,玄学",我靠通灵暴富[玄学],2023-02-24,10.28万,言情,原创
5392593,养猫的鸽子,幻想未来,7699596,10,2023-02-16,"综漫,少年漫,文野,咒回",捡到剧本之后,2023-02-13,13.09万,无CP,衍生
2492114,落瀑,幻想未来,7049956,9,2023-02-25,"幻想空间,无限流,直播,萌宠",布偶猫的无限直播日记,2023-02-22,9.86万,纯爱,原创
793733,花开常在,近代现代,4186828,9,2023-02-15,"布衣生活,种田文,甜文,年代文",七零山野日常,2023-02-12,7.01万,言情,原创
3176180,雪幽月冥,架空历史,6262921,10,2023-02-15,"欢喜冤家,天作之合,甜文",公主难哄,2023-02-12,9.1万,言情,原创
2099800,翠沼,近代现代,7057421,30,2023-02-22,"综漫,少年漫,系统,柯南",酒厂BOSS决定从良,2023-02-19,8.38万,言情,衍生
4823013,张部尚书,架空历史,7000806,11,2023-02-14,"宫廷侯爵,情有独钟,天作之合",和离后首辅他火葬场了,2023-02-11,9.76万,言情,原创
4195612,抵岸,近代现代,6933407,20,2023-02-23,"穿越时空,系统,甜文,快穿",第一美强惨拯救计划［快穿］,2023-02-20,8.71万,纯爱,原创
4559143,关抒耳,近代现代,6885629,21,2023-02-23,"情有独钟,励志人生,甜文",兔子的回礼,2023-02-20,7.17万,言情,原创
2395658,初一大白,近代现代,4175129,22,2023-02-23,"时代奇缘,爽文",不要过来啊[玄学],2023-02-20,7.52万,言情,原创
4540646,银耳猫猫,幻想未来,6835199,3,2023-02-06,"幻想空间,种田文,甜文,萌宠",小鼯鼠养了只龙当保镖,2023-02-03,10.09万,纯爱,原创
3141187,萝樱,架空历史,6903737,4,2023-02-06,"灵异神怪,仙侠修真",错认反派师尊的下场,2023-02-03,8.71万,纯爱,原创
